Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
CAMPO LIMPO DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.16579016606782931,BAIXO
MOIPORÁ,2026-06-22,0.0,1,6,0,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.16562242806910607,BAIXO
CUMARI,2026-06-22,0.3,0,6,0,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.16364122270404952,BAIXO
RIO QUENTE,2026-06-22,0.3,0,6,0,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.16224900114046334,BAIXO
CROMÍNIA,2026-06-22,0.3,0,6,0,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.1597185351538821,BAIXO
DAMIANÓPOLIS,2026-06-22,0.0,5,6,0,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.15765790754958206,BAIXO
NOVA VENEZA,2026-06-22,0.0,6,6,0,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.15069534880634589,BAIXO
PORTELÂNDIA,2026-06-22,3.2,0,6,0,1,0.001209457693347,-17.363742774222114,-52.70044038012558,2.230769230769231,0.14501224663996942,BAIXO
APARECIDA DO RIO DOCE,2026-06-22,1.5,0,6,0,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.14375095227399162,BAIXO
NAZÁRIO,2026-06-22,0.0,1,6,0,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.14347409057700333,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-22,0.0,1,6,0,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.14249192672883798,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.13671180892978785,BAIXO
ITAGUARU,2026-06-22,0.0,6,6,0,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.13361549283583593,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.12972868096574436,BAIXO
NOVA AMÉRICA,2026-06-22,0.0,5,6,0,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.12931905425791398,BAIXO
ITAGUARI,2026-06-22,0.0,5,6,0,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.12741143816218795,BAIXO
OURO VERDE DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.12653173304710638,BAIXO
BURITI ALEGRE,2026-06-22,0.3,0,6,0,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.126038602790792,BAIXO
ISRAELÂNDIA,2026-06-22,0.0,1,6,0,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.1242008232428986,BAIXO
FIRMINÓPOLIS,2026-06-22,0.0,1,6,0,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.12288738628187237,BAIXO
LAGOA SANTA,2026-06-22,0.3,0,6,0,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.12076888111255496,BAIXO
SANCLERLÂNDIA,2026-06-22,0.0,1,6,0,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.11969442704438593,BAIXO
SÃO PATRÍCIO,2026-06-22,0.0,5,6,0,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.119304647037595,BAIXO
JOVIÂNIA,2026-06-22,0.3,0,6,0,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.11842481439329161,BAIXO
MARZAGÃO,2026-06-22,0.6,0,6,0,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.1152349649835623,BAIXO
CALDAZINHA,2026-06-22,0.0,7,6,0,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.11115147788003779,BAIXO
BRAZABRANTES,2026-06-22,0.0,1,6,0,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.11041923558227243,BAIXO
PALMINÓPOLIS,2026-06-22,0.3,0,6,0,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.1101671567869593,BAIXO
SANTA ROSA DE GOIÁS,2026-06-22,0.0,5,6,0,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.10546362735408493,BAIXO
CAMPESTRE DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.10244082414505193,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.09660490977554728,BAIXO
DAMOLÂNDIA,2026-06-22,0.0,6,6,0,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.09516568300148526,BAIXO
RIANÁPOLIS,2026-06-22,0.0,5,6,0,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.07809029325311377,BAIXO
NOVA AURORA,2026-06-22,0.3,0,6,0,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.07047428035806035,BAIXO
CÓRREGO DO OURO,2026-06-22,0.0,1,6,0,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.06865633793090963,BAIXO
NOVO BRASIL,2026-06-22,0.0,1,6,0,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.06832032163477042,BAIXO
BURITI DE GOIÁS,2026-06-22,0.0,1,6,0,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.06368196060937277,BAIXO
TAQUARAL DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.0632476682125437,BAIXO
PARANAIGUARA,2026-06-22,0.7,0,6,0,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.060319106118078315,BAIXO
AMERICANO DO BRASIL,2026-06-22,0.0,1,6,0,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.05979318957273041,BAIXO
ARAÇU,2026-06-22,0.0,7,6,0,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.05909006882031675,BAIXO
ADELÂNDIA,2026-06-22,0.0,1,6,0,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.056801800875901934,BAIXO
ANHANGUERA,2026-06-22,0.6,0,6,0,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.05265887447722285,BAIXO
PALMELO,2026-06-22,0.0,7,6,0,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.05075194581462863,BAIXO
JESÚPOLIS,2026-06-22,0.0,5,6,0,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.04918473336928934,BAIXO
GUARAÍTA,2026-06-22,0.0,5,6,0,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.0489850152965641,BAIXO
ALOÂNDIA,2026-06-22,0.0,1,6,0,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.00034833737023995983,BAIXO
ÁGUA LIMPA,2026-06-22,0.6,0,6,0,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.0002376537322237615,BAIXO
NIQUELÂNDIA,2026-06-23,0.0,6,6,1,1,0.0702666861597576,-14.555710756178348,-48.323001755813664,16.54513888888889,0.9806361328612943,ALTO
CAVALCANTE,2026-06-23,0.0,6,6,1,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9507619232073325,ALTO
CRISTALINA,2026-06-23,0.0,7,6,1,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.9320255918105501,ALTO
BARRO ALTO,2026-06-23,0.0,6,6,1,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.926426451029939,ALTO
LUZIÂNIA,2026-06-23,0.0,7,6,1,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.9219990618112138,ALTO
PORANGATU,2026-06-23,0.0,5,6,1,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.9135166634812135,ALTO
FORMOSA,2026-06-23,0.0,6,6,1,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.9126963674753656,ALTO
NOVA CRIXÁS,2026-06-23,0.0,6,6,1,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.8923175360132082,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-23,0.0,6,6,1,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8894960382487769,ALTO
PLANALTINA,2026-06-23,0.0,6,6,1,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.8850173084843592,ALTO
FLORES DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.8604203517512214,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-23,0.0,5,6,1,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.8302929618643152,ALTO
PADRE BERNARDO,2026-06-23,0.0,6,6,1,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.8302670850068873,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.8143718579015394,ALTO
URUAÇU,2026-06-23,0.0,7,6,1,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.7968846579149067,ALTO
CRIXÁS,2026-06-23,0.0,6,6,1,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.7916005010264056,ALTO
SÃO DOMINGOS,2026-06-23,0.0,5,6,1,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.7901855871388433,ALTO
ALTO PARAÍSO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.7876910516880308,ALTO
MINAÇU,2026-06-23,0.0,6,6,1,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.7745400995844355,ALTO
ÁGUA FRIA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.7652288162648831,ALTO
ANÁPOLIS,2026-06-23,0.0,7,6,1,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.7428792571969229,ALTO
NOVA ROMA,2026-06-23,0.0,6,6,1,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.7410892368187129,ALTO
VILA BOA,2026-06-23,0.0,9,6,1,1,0.0051088142736682,-14.984552679127855,-47.06563145675107,4.597402597402597,0.715893179008385,ALTO
VILA PROPÍCIO,2026-06-23,0.0,6,6,1,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.7129369373489488,ALTO
ARUANÃ,2026-06-23,0.0,6,6,1,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.7129258178525592,ALTO
JUSSARA,2026-06-23,0.3,0,6,1,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.6936556674095948,MÉDIO
JARAGUÁ,2026-06-23,0.0,6,6,1,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.6891563032186938,MÉDIO
MIMOSO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.6851064268167494,MÉDIO
ALVORADA DO NORTE,2026-06-23,0.0,6,6,1,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.6817915975021094,MÉDIO
PIRENÓPOLIS,2026-06-23,0.0,6,6,1,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.6764453537457095,MÉDIO
ABADIÂNIA,2026-06-23,0.0,7,6,1,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.6756228643494251,MÉDIO
COCALZINHO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.6728853335191025,MÉDIO
SÍTIO D'ABADIA,2026-06-23,0.0,6,6,1,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.6720107328216647,MÉDIO
ARAGUAPAZ,2026-06-23,0.0,6,6,1,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.6715878467611573,MÉDIO
MARA ROSA,2026-06-23,0.0,6,6,1,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.6701335318829893,MÉDIO
CABECEIRAS,2026-06-23,0.0,6,6,1,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.66877068708608,MÉDIO
POSSE,2026-06-23,0.0,7,6,1,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.6630214256284355,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-23,0.0,6,6,1,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.6608540354567207,MÉDIO
CAMPINAÇU,2026-06-23,0.0,5,6,1,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.6557385316615367,MÉDIO
IACIARA,2026-06-23,0.0,6,6,1,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.6467144377392625,MÉDIO
MONTIVIDIU DO NORTE,2026-06-23,0.0,6,6,1,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.6427981698858449,MÉDIO
GOIANÉSIA,2026-06-23,0.0,6,6,1,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.637482636139864,MÉDIO
BONÓPOLIS,2026-06-23,0.0,5,6,1,1,0.0027253408706618,-13.56457655433514,-49.78488929257367,3.725,0.6332271830734874,MÉDIO
SÃO LUIZ DO NORTE,2026-06-23,0.0,7,6,1,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.6328500882295238,MÉDIO
ITAPACI,2026-06-23,0.0,6,6,1,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.6282745299787938,MÉDIO
NOVA GLÓRIA,2026-06-23,0.0,7,6,1,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.6236291947441198,MÉDIO
SANTA ISABEL,2026-06-23,0.0,6,6,1,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.6167889970133463,MÉDIO
MUTUNÓPOLIS,2026-06-23,0.0,5,6,1,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.6146973309548058,MÉDIO
MUNDO NOVO,2026-06-23,0.0,7,6,1,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.6123325341893792,MÉDIO
COLINAS DO SUL,2026-06-23,0.0,6,6,1,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.6099647389801055,MÉDIO
SANTA TEREZINHA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.6048722250533293,MÉDIO
ITAPURANGA,2026-06-23,0.0,6,6,1,1,0.0018466750250678,-15.577224810549591,-49.933817512866845,2.2222222222222223,0.6028750011772598,MÉDIO
MINEIROS,2026-06-23,11.4,0,6,1,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.5922993505251906,MÉDIO
MORRINHOS,2026-06-23,0.0,1,6,1,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.5875730566240304,MÉDIO
CAIAPÔNIA,2026-06-23,6.8,0,6,1,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.5860413341459573,MÉDIO
AMARALINA,2026-06-23,0.0,7,6,1,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.5809815829570412,MÉDIO
GOIÁS,2026-06-23,0.3,0,6,1,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.5768559965193477,MÉDIO
NOVO PLANALTO,2026-06-23,0.0,8,6,1,1,0.0015786450234286,-13.224864863175409,-49.711211164352655,4.092307692307692,0.5730076991931271,MÉDIO
SILVÂNIA,2026-06-23,0.3,0,6,1,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.560875092312436,MÉDIO
CORUMBÁ DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.5584903324008497,MÉDIO
CAMPINORTE,2026-06-23,0.0,7,6,1,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.5541931615240276,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-23,0.0,6,6,1,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.5541592713611377,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.5475060313499867,MÉDIO
RIO VERDE,2026-06-23,5.4,0,6,1,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.546710551788908,MÉDIO
ALEXÂNIA,2026-06-23,0.0,7,6,1,1,0.0011895215775226,-16.07491682926853,-48.49287370127031,1.9056603773584904,0.5399160325893142,MÉDIO
TERESINA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0045387890360223,-13.661127323864664,-47.23879651180497,3.9615384615384617,0.5338414044077778,MÉDIO
SANTA TEREZA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0022261996003916,-13.615351655700474,-48.99769110324295,3.5405405405405403,0.5202702520470927,MÉDIO
ITARUMÃ,2026-06-23,0.3,0,6,1,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.5198411922791863,MÉDIO
VALPARAÍSO DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.5162023856421849,MÉDIO
PARAÚNA,2026-06-23,6.0,0,6,1,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.5075210781250769,MÉDIO
MOZARLÂNDIA,2026-06-23,0.0,6,6,1,1,0.0020120709489443,-14.81638418252236,-50.609316979892746,2.8541666666666665,0.5033944307415985,MÉDIO
CIDADE OCIDENTAL,2026-06-23,0.0,7,6,1,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.4955106715285317,MÉDIO
IPAMERI,2026-06-23,4.2,0,6,1,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.49337061404110255,MÉDIO
GUARANI DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0039702405476967,-13.896234842419478,-46.35992556272503,3.25,0.49313233396490985,MÉDIO
NOVO GAMA,2026-06-23,0.0,7,6,1,1,0.0008040900049175,-16.10973108267564,-48.07263803458282,1.9787234042553192,0.4892775948931423,MÉDIO
DIVINÓPOLIS DE GOIÁS,2026-06-23,0.0,5,6,1,1,0.001997303455741,-13.286303429360114,-46.52383420100133,3.909090909090909,0.48125185416279515,MÉDIO
CALDAS NOVAS,2026-06-23,0.9,0,6,1,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.47940553118657275,MÉDIO
JATAÍ,2026-06-23,8.7,0,6,1,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.47839133719350513,MÉDIO
FAINA,2026-06-23,0.0,6,6,1,1,0.0040012522834236,-15.450502453569465,-50.35323063719383,2.484848484848485,0.47771041218157184,MÉDIO
CAMPOS BELOS,2026-06-23,0.0,6,6,1,1,0.0053953036418114,-12.986995843211018,-46.42094914457776,2.765957446808511,0.47454906257577006,MÉDIO
CEZARINA,2026-06-23,0.6,0,6,1,1,0.0010817188771388,-17.034689299189036,-49.7756844762151,1.1111111111111112,0.46800084288521865,MÉDIO
APORÉ,2026-06-23,0.3,0,6,1,1,0.0023280953034941,-18.7073526543005,-52.08304620766298,4.466666666666667,0.46730204960387256,MÉDIO
PIRACANJUBA,2026-06-23,0.6,0,6,1,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.44886434976529804,MÉDIO
UIRAPURU,2026-06-23,0.0,7,6,1,1,0.0023568919152404,-14.1658704952681,-49.9660646641288,1.8823529411764703,0.4488430802417431,MÉDIO
MATRINCHÃ,2026-06-23,0.0,7,6,1,1,0.0013534407520788,-15.332925918372275,-50.75330754036656,3.5454545454545454,0.44629945392655657,MÉDIO
RUBIATABA,2026-06-23,0.0,6,6,1,1,0.0012448996770349,-15.197347826385103,-49.85541149603293,2.3846153846153846,0.44068708953776903,MÉDIO
RIALMA,2026-06-23,0.0,6,6,1,1,0.0012478531756755,-15.319958184167618,-49.53010326892392,1.5483870967741935,0.4329217313508543,MÉDIO
TROMBAS,2026-06-23,0.0,6,6,1,1,0.0034592852828639,-13.45565441683509,-48.69444724203579,1.818181818181818,0.4304445400768247,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-23,1.2,0,6,1,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.43028426581784696,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-23,1.5,0,6,1,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.4300663249394075,MÉDIO
ANICUNS,2026-06-23,0.9,0,6,1,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.42395191723752096,MÉDIO
FORMOSO,2026-06-23,0.0,6,6,1,1,0.0027740735982326,-13.7157591183698,-48.828383563721786,1.8333333333333333,0.4213471445942356,MÉDIO
ORIZONA,2026-06-23,0.6,0,6,1,1,0.0020201930702061,-17.02708940860277,-48.16569268300261,2.0625,0.4192481194161248,MÉDIO
BRITÂNIA,2026-06-23,0.0,2,6,1,1,0.0024949679766909,-15.098256086081884,-51.20240394542521,1.631578947368421,0.4180203813817042,MÉDIO
CATALÃO,2026-06-23,3.3,0,6,1,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.4123149162759213,MÉDIO
ITAPIRAPUÃ,2026-06-23,0.0,2,6,1,1,0.0013726384932431,-15.75718984044679,-50.7465760866374,2.4242424242424243,0.4099038347604844,MÉDIO
PALMEIRAS DE GOIÁS,2026-06-23,0.6,0,6,1,1,0.0026522417793057,-16.814514481269185,-49.9450199537401,2.2916666666666665,0.4089650747299918,MÉDIO
DOVERLÂNDIA,2026-06-23,6.1,0,6,1,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.4075872556043675,MÉDIO
SERRANÓPOLIS,2026-06-23,7.8,0,6,1,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.4031880304850169,MÉDIO
URUANA,2026-06-23,0.0,6,6,1,1,0.0009901604192786,-15.537768557761284,-49.65225244233562,2.5294117647058822,0.39175114260142796,BAIXO
GAMELEIRA DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0005648566150247,-16.393084698423134,-48.71174726623623,2.0303030303030303,0.38943572739459525,BAIXO
ITABERAÍ,2026-06-23,1.2,0,6,1,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.38679162749653684,BAIXO
MAMBAÍ,2026-06-23,0.0,6,6,1,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.38468737249446283,BAIXO
HIDROLINA,2026-06-23,0.0,6,6,1,1,0.0009628405568526,-14.78351237067298,-49.29993852784245,2.740740740740741,0.38465464141311967,BAIXO
SÃO FRANCISCO DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.38437746907491416,BAIXO
PILAR DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0022653334573802,-14.563053642806697,-49.51029317946296,1.4210526315789471,0.3789712863835242,BAIXO
CORUMBAÍBA,2026-06-23,0.3,0,6,1,1,0.0016332847482806,-18.048104715395148,-48.4749049622824,2.3191489361702127,0.3697890917525143,BAIXO
NOVA IGUAÇU DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0017403490740043,-14.335840325249317,-49.31212409374217,2.3043478260869565,0.3695458253711817,BAIXO
SIMOLÂNDIA,2026-06-23,0.0,5,6,1,1,0.0011799227069405,-14.434586326028946,-46.58882654789143,2.5789473684210527,0.3679639611744423,BAIXO
PETROLINA DE GOIÁS,2026-06-23,0.0,7,6,1,1,0.0007716015198704,-16.11674724559263,-49.318512368591655,3.56,0.3663085851423324,BAIXO
ITUMBIARA,2026-06-23,3.2,0,6,1,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.3662663504029021,BAIXO
ALTO HORIZONTE,2026-06-23,0.0,6,6,1,1,0.0009111543306412,-14.162393972965113,-49.45279801107309,2.4705882352941178,0.3656887421863267,BAIXO
CAMPOS VERDES,2026-06-23,0.0,6,6,1,1,0.0009022938347192,-14.200869051269477,-49.67078102066461,3.28,0.36566490417208575,BAIXO
GUARINOS,2026-06-23,0.0,6,6,1,1,0.0012316089331519,-14.677563689499642,-49.737239130745,2.75,0.3634346669578106,BAIXO
BOM JARDIM DE GOIÁS,2026-06-23,4.0,0,6,1,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.360471323833743,BAIXO
HIDROLÂNDIA,2026-06-23,0.6,0,6,1,1,0.001757331691188,-17.00595303936355,-49.2631795818899,2.1594202898550723,0.35650087633042243,BAIXO
PIRANHAS,2026-06-23,3.6,0,6,1,1,0.0030155221121059,-16.447787530113146,-51.854078169184085,3.371794871794872,0.34401881338472806,BAIXO
EDÉIA,2026-06-23,3.0,0,6,1,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.3355710885599317,BAIXO
GOIÂNIA,2026-06-23,3.6,0,6,1,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.3288644712132659,BAIXO
CARMO DO RIO VERDE,2026-06-23,0.0,6,6,1,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.3287738887109653,BAIXO
INDIARA,2026-06-23,0.6,0,6,1,1,0.0023591070392209,-17.22357364537349,-49.96111627583188,2.575,0.3235285311529441,BAIXO
ESTRELA DO NORTE,2026-06-23,0.0,6,6,1,1,0.0006290952104589,-13.815008598965576,-49.04348551590312,3.269230769230769,0.3195210888925567,BAIXO
GOIATUBA,2026-06-23,3.3,0,6,1,1,0.0047403653182468,-17.991078799174332,-49.72506729400575,2.75,0.3176893844939587,BAIXO
IPIRANGA DE GOIÁS,2026-06-23,0.0,6,6,1,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.31250670274017306,BAIXO
ITAJÁ,2026-06-23,0.6,0,6,1,1,0.0019995185797215,-19.086946202574843,-51.34562507108249,2.5384615384615383,0.3017111897931836,BAIXO
BELA VISTA DE GOIÁS,2026-06-23,0.9,0,6,1,1,0.002201094861946,-16.95106540676648,-48.933601465935,1.6,0.2996482222872821,BAIXO
